+1.5102e+00
+1.3954e+00
+6.9825e-01
+7.5977e-01
+1.0135e+00
+7.4637e-01
+1.1160e+00
+1.2122e+00
+1.8567e-01
+5.7258e-01
+1.0908e+00
+3.1089e-01
+7.2969e-01
+4.0805e-01
+7.2569e-01
+1.5533e-01
+1.0700e+00
+7.1809e-01
+8.5109e-01
+7.8164e-01
+5.8131e-01
+6.0385e-01
+7.5882e-01
+8.6453e-01
+7.9700e-01
+6.5817e-01
+6.3372e-01
+6.8491e-01
+1.0050e+00
+6.4854e-01
+4.3364e-01
+1.0592e+00
+1.3606e-01
+3.5630e-01
+5.5619e-01
+2.0681e-01
+2.2956e-01
+3.8705e-01
+6.1222e-01
+5.3062e-01
+6.7090e-01
+7.2332e-01
+2.9991e-01
+4.6425e-01
+2.2022e-01
+4.2710e-01
+1.1405e-01
+6.1476e-02
+1.7884e+00
+1.3117e-01
