+2.0934e+00
+1.6992e+00
+1.4515e+00
+6.6716e-01
+6.3894e-01
+7.4879e-01
+9.0705e-01
+7.3760e-01
+9.0074e-01
+6.3201e-01
+4.3664e-01
+1.0017e+00
+8.9282e-01
+3.1225e-01
+4.6469e-01
+2.2112e-02
+3.8766e-01
+1.4481e-01
+9.7682e-01
+1.5187e-01
+3.4104e-01
+1.5241e-01
+7.0113e-01
+5.5182e-01
+1.3996e+00
+4.0835e-01
+3.8556e-01
+9.0994e-01
+7.9019e-01
+7.5129e-01
+1.3708e-01
+2.0763e-02
+3.3334e-01
+7.2874e-02
+6.6553e-01
+6.3565e-02
+3.8822e-02
+8.8679e-02
+8.9066e-02
+3.0530e-02
+3.0611e-01
+4.6155e-01
+1.6566e-01
+1.7581e-02
+5.2989e-01
+5.0786e-01
+2.0259e-01
+5.1181e-03
+1.0637e-01
+1.1957e+00
