-1.0000e+00, +4.9138e-02, -3.9743e-02, -1.5637e-01, +4.9713e-02, -2.8789e-02, +3.3237e-02, +3.4202e-02, -5.4162e-02, +6.5917e-02, +2.0806e-03, -8.0258e-02, +8.1361e-03, +2.8452e-02, -1.2677e-01, -7.7255e-02, +4.3756e-02, -2.8360e-02, -1.0730e-01, +9.6411e-02, -5.6640e-02, -1.8124e-02, -9.4920e-03, +2.4285e-02, -9.6672e-02, +3.1711e-05, +3.0005e-03, -4.8297e-02, -7.3151e-02, -9.7120e-03, -5.6927e-02, +1.3365e-02, +2.7428e-02, -1.8237e-02, -1.2836e-02, +3.9191e-02, -1.3009e-02, -9.3214e-02, -1.5394e-02, +7.2026e-02, -7.7984e-03, +5.4072e-02, +5.0988e-02, -1.0817e-01, -3.6984e-02, -6.9710e-02, -4.9515e-02, +9.6102e-02, -3.4292e-02, +8.7554e-03
+4.9138e-02, -1.0000e+00, -2.8089e-02, +1.0198e-02, +3.3431e-02, -4.5616e-02, +3.2809e-02, -4.0139e-03, -3.4185e-03, -3.5776e-02, -6.1723e-02, -6.4592e-03, +3.9057e-02, -3.2732e-02, -2.3925e-02, +1.0919e-02, +9.0602e-02, -2.7814e-02, +1.0199e-02, -9.3271e-03, +3.1192e-02, -7.5536e-02, -3.1418e-02, -2.7865e-02, +7.3652e-02, +1.1171e-02, +9.0429e-04, -4.7101e-02, +2.8368e-02, +4.4613e-02, -5.7880e-02, +2.1436e-02, +7.3298e-02, +6.8653e-02, +4.1335e-02, -2.3628e-02, -6.3504e-02, -4.8704e-02, -1.6943e-02, -3.9944e-02, -6.7451e-03, -2.6358e-02, -1.8313e-02, -3.1605e-02, -5.7794e-02, +5.3542e-02, -5.9393e-02, +1.3871e-01, +6.1407e-02, +1.0477e-01
-3.9743e-02, -2.8089e-02, -1.0000e+00, +1.2529e-01, +4.9140e-02, -5.2319e-02, -7.8398e-02, -5.0842e-02, -6.3965e-02, +4.6965e-02, -1.8045e-02, -2.0235e-01, -3.3326e-02, -1.3580e-01, +9.4694e-02, -5.6011e-03, +3.3580e-02, -1.0154e-01, -1.2524e-01, +1.5343e-03, -1.4144e-02, +1.0478e-01, +2.5420e-02, -6.2806e-02, -1.2165e-02, -2.7996e-02, -6.4918e-02, -2.2353e-01, -5.6362e-02, -6.9825e-02, +4.2478e-02, +1.5854e-02, +5.5417e-02, +4.9602e-02, -6.8502e-02, +1.7314e-02, -8.0963e-02, -2.5360e-02, +1.4268e-03, -5.8424e-03, +1.1859e-02, -4.8111e-03, -1.1094e-01, -5.5959e-02, -1.3472e-01, -6.2440e-02, +6.6651e-02, +1.5871e-01, +3.6738e-02, +1.4144e-01
-1.5637e-01, +1.0198e-02, +1.2529e-01, -1.0000e+00, +2.4984e-02, -8.8114e-02, -6.8905e-02, -2.4663e-02, +1.2005e-02, +6.9364e-02, -9.7565e-02, -8.7177e-02, -6.1539e-02, +5.4283e-02, -4.7787e-02, -1.1121e-01, -4.3088e-02, -3.9623e-02, -6.2037e-02, +1.0538e-03, -3.1733e-02, -1.5281e-02, +2.6368e-02, -9.9615e-03, -5.5105e-02, -5.7188e-04, +7.0892e-02, +5.9740e-03, -1.6723e-02, -7.0023e-02, -8.7540e-02, -5.3614e-02, +9.1927e-02, -1.2758e-01, -1.3598e-02, -4.9406e-02, +5.5075e-02, +2.1402e-02, -1.9875e-02, +9.0161e-02, -4.7776e-02, -5.1812e-03, +1.2681e-01, -7.0567e-02, -6.7004e-02, -2.2585e-02, -4.8784e-03, -2.8834e-02, +1.7559e-02, +2.2831e-02
+4.9713e-02, +3.3431e-02, +4.9140e-02, +2.4984e-02, -1.0000e+00, -3.8479e-02, +2.3893e-03, +2.8001e-02, +5.7930e-02, +3.0766e-02, -9.1449e-02, +1.2714e-02, -2.1763e-02, +2.6355e-02, -3.4685e-02, +1.7532e-02, -3.7021e-02, -3.6821e-02, -3.5309e-02, -5.4326e-02, -1.9880e-02, +2.8152e-02, +3.5853e-02, -3.9535e-02, +5.8298e-02, +7.7819e-02, -8.5327e-02, -9.1527e-02, -8.6744e-02, +3.5313e-03, +6.5660e-02, +2.1515e-02, -6.7455e-03, +2.0373e-02, -4.8287e-03, +3.2020e-02, +1.5413e-02, +6.4488e-02, +4.7606e-02, -7.4979e-02, +6.5176e-02, -3.3191e-02, -6.7049e-02, +5.2119e-02, +4.9891e-02, -2.2143e-02, -7.7096e-03, -1.0863e-02, +6.3804e-02, +6.6965e-02
-2.8789e-02, -4.5616e-02, -5.2319e-02, -8.8114e-02, -3.8479e-02, -1.0000e+00, +5.3651e-02, +8.8187e-02, -6.5500e-02, +5.5580e-02, -1.1036e-01, -5.6100e-02, +2.9748e-03, -2.4256e-02, -8.9223e-02, -8.2541e-03, +5.7840e-02, -1.9584e-02, -1.6329e-01, -3.7214e-02, +5.6974e-02, -9.6261e-02, -5.9529e-03, -7.6274e-03, -5.0782e-02, +1.0455e-02, -6.2923e-02, -1.0296e-01, -9.5948e-02, +6.4282e-02, -1.4889e-01, +1.5827e-02, +2.6966e-02, +2.6323e-03, +2.2912e-03, +4.9874e-02, +4.0181e-02, -1.1935e-01, +6.4301e-03, -5.7815e-02, +8.9141e-03, -9.5102e-02, +4.9060e-02, -1.0551e-01, -7.7333e-02, +9.0179e-06, -1.4253e-01, +1.9453e-01, +1.8089e-02, +6.1551e-02
+3.3237e-02, +3.2809e-02, -7.8398e-02, -6.8905e-02, +2.3893e-03, +5.3651e-02, -1.0000e+00, +1.2742e-02, -3.1941e-02, +8.5897e-02, +2.1483e-02, -1.3671e-02, -1.9291e-02, -7.0708e-02, -1.6351e-02, +5.2911e-03, -1.6348e-02, -5.3526e-03, +3.8690e-02, +9.1307e-03, +1.4714e-02, +2.7824e-02, +1.8351e-02, -1.8269e-02, -4.1029e-03, -7.9717e-03, +2.2155e-02, -1.1192e-01, +8.5673e-03, -1.2472e-02, +6.7978e-02, -4.6857e-02, +2.3148e-02, -3.9733e-02, +4.6329e-02, -1.1261e-02, +1.7126e-02, +5.7415e-02, +1.1229e-02, +3.9262e-02, -2.3482e-02, +4.4628e-02, -4.7232e-02, -1.2947e-02, -1.3097e-01, -9.2428e-02, -3.2821e-02, +7.0560e-02, +3.6647e-02, -3.5770e-03
+3.4202e-02, -4.0139e-03, -5.0842e-02, -2.4663e-02, +2.8001e-02, +8.8187e-02, +1.2742e-02, -1.0000e+00, +2.1829e-02, +3.5891e-02, -1.7902e-02, +3.9316e-02, -5.1816e-02, -4.9611e-02, +1.7124e-02, -1.9416e-02, -3.7457e-02, +2.7612e-02, +1.8536e-02, -6.4192e-02, -2.9390e-02, -1.0947e-02, -1.6194e-02, +9.3899e-02, +7.2919e-02, +3.4733e-02, +9.0292e-02, -8.1080e-02, +2.8671e-02, +2.2369e-02, +1.9424e-02, -4.0922e-02, -4.2263e-02, -1.5591e-02, -2.5529e-02, +2.3324e-02, -2.1612e-02, -9.8682e-03, -4.7808e-02, +2.1001e-02, +1.4446e-02, +2.4440e-02, -3.3870e-03, -9.8438e-02, -1.9682e-01, +5.4717e-02, -2.8341e-02, +7.7772e-02, +4.7524e-02, +2.3216e-02
-5.4162e-02, -3.4185e-03, -6.3965e-02, +1.2005e-02, +5.7930e-02, -6.5500e-02, -3.1941e-02, +2.1829e-02, -1.0000e+00, -1.9419e-02, -1.1360e-02, +1.9443e-03, +1.6033e-02, -6.2012e-02, -1.4899e-02, -6.5881e-02, +8.4105e-02, +6.9619e-03, -5.5520e-02, +4.8415e-02, -1.1551e-02, +1.1310e-02, +5.8676e-02, -2.3903e-02, +7.4271e-02, -8.0500e-02, -1.0917e-03, -5.7890e-02, -6.0463e-03, +6.1539e-02, -6.8318e-02, -1.3754e-02, -2.1266e-02, +8.4449e-03, -2.8872e-03, +8.8131e-02, -3.9293e-02, -1.0844e-01, +6.2105e-03, +5.8134e-03, -1.3632e-02, +9.7615e-03, -2.7713e-02, -4.8573e-02, -7.4227e-02, +3.2496e-04, -3.1496e-02, +1.2604e-01, +1.4930e-02, +9.2434e-03
+6.5917e-02, -3.5776e-02, +4.6965e-02, +6.9364e-02, +3.0766e-02, +5.5580e-02, +8.5897e-02, +3.5891e-02, -1.9419e-02, -1.0000e+00, -1.5706e-01, +9.1469e-02, +2.4003e-02, -1.3062e-03, +9.2196e-02, -2.4288e-02, +1.1864e-01, +7.5250e-02, +9.4150e-02, -8.3401e-02, -7.2110e-03, +2.4410e-03, -2.0569e-04, -1.1015e-01, +2.6179e-02, +8.7746e-02, +4.7208e-03, +6.9731e-02, +1.1951e-01, -4.9821e-03, -1.2108e-01, -5.8680e-03, -4.6010e-02, +4.5170e-01, -1.6590e-02, -3.8163e-02, +2.8578e-02, +5.4640e-02, +1.2584e-01, -6.4180e-03, +1.6099e-01, -2.0180e-02, -8.0242e-03, +8.7431e-02, +7.0489e-02, +1.6227e-01, +1.6700e-01, -9.1565e-02, -1.0415e-02, +9.0508e-02
