-1.0000e+00, +4.2743e-03, -8.1871e-03, -5.5393e-02, -5.6766e-03, +7.1083e-03, -4.9642e-03, +4.7801e-03, -8.8767e-02, +1.3799e-02, -2.2493e-02, -2.6853e-02, +2.8859e-02, -2.6787e-02, -4.1530e-02, -5.9740e-03, +5.5299e-03, +1.6110e-03, -1.2432e-03, +1.8441e-02, +2.2611e-02, +2.7526e-03, +7.9589e-03, +1.7832e-03, -3.8859e-02, -3.9277e-02, +6.4374e-03, -2.8398e-02, -1.5164e-02, -2.2389e-02, -3.1276e-02, -1.8647e-03, -7.2535e-03, +6.1211e-04, -1.0191e-02, +3.4098e-02, +5.3190e-02, -3.4171e-02, -1.2949e-02, +5.8149e-03, -1.6042e-03, -2.5732e-04, +2.6857e-03, +2.2535e-02, -4.2741e-02, -9.7362e-03, -4.6902e-02, +1.6908e-01, -3.7189e-03, -7.4880e-03
+4.2743e-03, -1.0000e+00, -1.7216e-03, -3.5262e-02, -1.4874e-02, +1.6373e-03, -4.1528e-03, +5.0181e-03, +5.3089e-03, +4.8015e-02, +1.1761e-02, -2.0549e-02, +6.5836e-03, +4.9938e-03, -2.3374e-02, +1.5117e-02, +1.6149e-02, -2.1989e-02, +1.6558e-03, +5.6961e-03, +5.0799e-03, +1.5302e-02, +2.4498e-02, +1.8587e-02, -3.1815e-03, +5.8861e-03, +2.5241e-03, -7.8143e-03, -1.1561e-02, +1.5440e-03, +1.6233e-03, +1.9275e-02, -3.4466e-03, +6.4370e-03, +1.6641e-03, -7.3660e-03, +1.1950e-02, -6.6150e-03, +4.9460e-03, +4.6892e-03, -2.9276e-03, +4.9023e-03, -1.2913e-03, -5.2737e-03, -2.3123e-02, -7.4446e-03, -1.4610e-02, -1.1838e-02, +2.8004e-02, +7.7117e-03
-8.1871e-03, -1.7216e-03, -1.0000e+00, +5.8918e-03, +1.1244e-02, -7.3848e-02, -1.6886e-02, -1.6550e-04, -3.0685e-02, +6.2898e-02, -5.4968e-02, -3.7566e-02, -9.8082e-03, -7.5538e-03, +3.2524e-02, +3.3456e-03, +2.0496e-02, -2.4173e-02, -3.1086e-03, -2.6052e-02, -2.6097e-02, -1.4033e-02, +2.6383e-02, -2.6721e-02, -6.9356e-02, -2.1049e-02, -4.3768e-02, -5.8731e-02, -9.2175e-03, +1.0600e-02, +1.2800e-02, +3.5299e-03, +6.3633e-03, +2.4459e-04, +1.2689e-02, +1.5092e-02, -4.5561e-02, +2.9542e-02, -1.7021e-02, +9.5051e-03, -1.3535e-02, +7.3216e-03, -1.4172e-02, -3.3768e-02, -5.2968e-02, -1.8137e-02, -2.1996e-02, +2.7297e-02, -8.4049e-03, +2.9611e-02
-5.5393e-02, -3.5262e-02, +5.8918e-03, -1.0000e+00, -4.0324e-02, -6.0479e-02, -3.0178e-02, -6.8838e-03, +2.3258e-02, +6.4584e-02, -8.3046e-02, -4.1930e-02, -2.0453e-02, +5.1816e-03, -8.9212e-03, +1.2795e-02, +5.9011e-02, -2.8184e-02, -1.7617e-02, -1.4144e-02, +3.8631e-03, -1.4148e-02, +3.7154e-02, -6.8128e-02, -6.9356e-02, -1.1005e-01, -2.0162e-02, -8.4159e-02, -6.5588e-02, -4.8522e-02, -4.8124e-02, -1.1684e-03, -2.3790e-03, -3.5311e-03, -1.1544e-02, +6.7663e-04, +3.9085e-02, -2.8453e-02, -3.1486e-02, +9.7525e-04, -2.3730e-02, +1.0378e-02, +5.3130e-03, +1.6063e-03, -4.0255e-02, -4.0442e-02, -4.0935e-02, +1.8871e-02, -8.3103e-03, +9.4772e-03
-5.6765e-03, -1.4874e-02, +1.1244e-02, -4.0324e-02, -1.0000e+00, -4.8008e-02, -4.7869e-03, -7.2565e-03, +2.0418e-02, +3.8476e-02, -5.9746e-02, -2.9475e-02, -3.1978e-02, -1.0802e-02, -7.4830e-02, +5.7600e-03, +3.1400e-02, -1.4311e-02, -7.4575e-02, -1.4972e-02, -5.1493e-03, -1.1717e-03, +3.0298e-02, -7.8305e-02, +1.9691e-02, -3.5016e-05, -4.9339e-02, -8.8522e-02, -9.2505e-02, -7.7591e-02, -1.7566e-02, -4.2303e-03, -5.0513e-03, +6.2848e-03, -3.3211e-02, +1.4124e-02, -9.9084e-03, +3.4431e-02, -2.1380e-02, +1.1620e-03, -7.0460e-03, +1.0548e-02, +8.2921e-03, +1.4328e-02, -6.7019e-02, -1.6445e-02, -6.1860e-02, +1.4797e-01, +9.8181e-03, +3.2804e-02
+7.1083e-03, +1.6373e-03, -7.3848e-02, -6.0479e-02, -4.8008e-02, -1.0000e+00, +9.8295e-04, +1.0607e-02, +2.3272e-02, +5.9989e-02, -1.1919e-01, -9.2755e-03, +6.0337e-03, -3.9373e-02, -1.0795e-01, +3.0855e-03, +5.8649e-03, -5.0116e-02, -1.0162e-01, -2.4240e-02, -1.2815e-02, -9.2324e-03, +1.4414e-02, -4.1029e-02, -1.5830e-02, -5.5691e-02, -1.2188e-01, -6.8056e-02, -8.7586e-02, -1.8824e-02, -1.1676e-01, +1.4626e-02, +1.0033e-03, -3.8570e-03, +7.6136e-03, -3.9966e-02, +7.0598e-02, -6.8908e-02, -3.7805e-02, +1.7315e-02, -4.4706e-02, -1.0116e-02, +5.7679e-03, -1.7924e-02, -3.5206e-02, -2.0067e-02, -1.4538e-01, +5.0857e-04, +2.3693e-04, +1.7591e-02
-4.9642e-03, -4.1528e-03, -1.6886e-02, -3.0178e-02, -4.7869e-03, +9.8295e-04, -1.0000e+00, -5.8069e-03, +5.9169e-03, +2.1005e-02, -1.3304e-02, -2.8287e-02, +1.9350e-03, -1.6656e-02, -4.1942e-03, +1.6515e-02, +6.5229e-02, +3.0460e-03, -1.9157e-02, -3.6372e-03, +2.7338e-03, -1.3045e-02, +6.4518e-02, -2.9047e-02, +1.1489e-02, -8.7413e-04, -3.0944e-02, -3.5412e-02, +1.1589e-02, -7.1025e-04, -1.2427e-03, +2.0093e-03, +1.0968e-02, +8.9421e-03, +2.9407e-02, -3.6558e-03, +1.3150e-02, +1.0272e-02, -1.0282e-02, +2.6784e-03, -2.2304e-02, -1.2090e-03, +7.7150e-03, +1.9497e-03, -4.3027e-02, -6.4847e-02, -1.5784e-02, -5.8862e-02, -4.4553e-03, +1.6473e-03
+4.7801e-03, +5.0181e-03, -1.6550e-04, -6.8838e-03, -7.2565e-03, +1.0607e-02, -5.8069e-03, -1.0000e+00, +4.0649e-03, +4.1524e-02, -3.2914e-02, -4.1253e-03, -4.4509e-03, +5.2804e-03, -7.0665e-03, +1.5481e-02, +4.8024e-02, -3.3019e-02, +1.9123e-02, +2.5449e-03, +2.1105e-02, +5.1573e-03, +5.2435e-02, +2.9929e-02, +1.4173e-02, +1.3056e-02, -1.3639e-02, -4.8006e-02, -9.3818e-03, -9.3039e-05, -1.3968e-03, +1.6615e-02, +8.3805e-03, -3.0497e-03, +1.9736e-02, -2.4024e-02, -9.9264e-03, -2.1688e-02, -2.7646e-03, +9.6812e-03, -2.1660e-03, +7.5886e-03, +1.7980e-03, -6.3642e-03, -5.2418e-02, +7.0546e-02, -1.3301e-02, -4.3185e-02, +1.9839e-03, -2.2372e-03
-8.8767e-02, +5.3089e-03, -3.0685e-02, +2.3258e-02, +2.0418e-02, +2.3272e-02, +5.9169e-03, +4.0649e-03, -1.0000e+00, +1.7433e-02, +4.1073e-02, +1.9257e-02, +6.3718e-03, -5.1425e-03, -1.0257e-03, -1.6951e-02, -3.0986e-02, +2.8580e-02, +2.4197e-02, -5.6643e-03, -1.2180e-02, -5.3227e-03, -3.8306e-02, +3.3086e-02, -4.3876e-02, +2.1752e-02, +3.9557e-02, -5.0689e-04, +2.9474e-02, +1.2323e-02, +1.7390e-02, -1.1776e-02, -9.4820e-03, +1.7277e-03, -2.8250e-03, -1.3644e-03, +2.4530e-02, +4.2134e-03, +2.1208e-02, -2.1965e-03, +3.4646e-02, +4.7790e-04, -8.7278e-03, -1.5269e-02, -1.9106e-02, -1.6761e-03, -3.6767e-04, +9.9338e-02, +8.2291e-03, +1.6394e-02
+1.3799e-02, +4.8015e-02, +6.2898e-02, +6.4584e-02, +3.8476e-02, +5.9989e-02, +2.1005e-02, +4.1524e-02, +1.7433e-02, -1.0000e+00, -5.7434e-02, +5.7698e-02, +4.1218e-02, -6.3756e-03, +7.5515e-02, -1.8397e-02, +7.5522e-02, +4.5825e-02, +4.8170e-03, -1.6931e-02, -8.1938e-03, -1.5268e-02, +1.1105e-01, -8.8406e-02, +2.4832e-02, +5.0978e-02, -1.6073e-02, +6.0406e-02, +5.4353e-02, +1.6515e-02, -3.4328e-02, -1.8983e-02, +1.5702e-02, -1.3464e-02, +1.9408e-02, -7.0172e-04, +1.3785e-02, +3.0910e-02, +4.0882e-02, +1.7614e-02, +6.6659e-02, +1.6934e-02, +4.3472e-04, -2.4817e-02, +4.3286e-02, +4.1159e-02, +8.6082e-02, -2.1564e-02, -1.8894e-03, +2.3773e-02
